date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,yr_built,city,price_per_sqft
2014-06-27,738000.0,3.0,3.0,2630,4896,2.0,3,2006,Redmond,280.61
2014-06-27,1820000.0,4.0,4.5,6640,53330,2.0,3,1993,Woodinville,274.1
2014-06-27,221000.0,3.0,1.0,910,8789,1.0,3,1966,Seattle,242.86
2014-06-27,665000.0,3.0,2.5,2610,35000,2.0,3,1988,Woodinville,254.79
2014-06-27,255000.0,3.0,2.5,1720,6194,2.0,3,1998,Auburn,148.26
2014-06-27,1195000.0,5.0,2.75,3650,13297,2.0,5,1969,Mercer Island,327.4
2014-06-27,355000.0,3.0,1.75,2040,22693,1.0,4,1980,Kent,174.02
2014-06-27,755000.0,5.0,2.5,3260,24300,1.5,4,1950,Lake Forest Park,231.6
2014-06-27,300000.0,3.0,1.5,1590,8911,1.0,3,1956,Kenmore,188.68
2014-06-27,500000.0,4.0,1.0,1440,7100,1.5,3,1906,Seattle,347.22
2014-06-27,191000.0,2.0,1.0,900,3400,1.0,5,1905,Seattle,212.22
2014-06-27,315000.0,6.0,4.0,3120,4240,2.0,4,1993,Seattle,100.96
2014-06-27,415000.0,3.0,2.5,1060,1536,2.0,3,2000,Seattle,391.51
2014-06-27,394000.0,4.0,2.5,3000,9793,2.0,3,2002,Maple Valley,131.33
2014-06-27,490000.0,3.0,2.5,2230,5348,2.0,3,2000,Snoqualmie,219.73
2014-06-27,523460.0,5.0,1.75,1890,5000,1.5,3,1906,Seattle,276.96
2014-06-27,550000.0,4.0,3.5,4150,16197,2.0,3,2006,Auburn,132.53
2014-06-27,342000.0,3.0,1.75,1780,10409,1.0,3,1981,Renton,192.13
2014-06-27,560000.0,4.0,2.5,2710,6583,2.0,3,2003,Renton,206.64
2014-06-27,1050000.0,4.0,4.25,4390,13833,2.0,3,2003,Issaquah,239.18
2014-06-27,710000.0,2.0,1.5,1640,4080,1.5,5,1916,Seattle,432.93
2014-06-27,1020000.0,3.0,2.25,1670,4800,1.5,3,1903,Seattle,610.78
2014-06-27,399950.0,3.0,2.5,2570,10431,2.0,3,1989,Kent,155.62
2014-06-27,480000.0,2.0,1.0,1500,3420,1.0,3,1902,Seattle,320.0
2014-06-27,410000.0,3.0,1.0,2710,19000,2.0,4,1950,Burien,151.29
2014-06-27,530000.0,4.0,1.75,2860,48351,1.0,3,1978,Woodinville,185.31
2014-06-27,528000.0,2.0,0.75,840,40642,1.0,4,1937,Vashon,628.57
2014-06-27,469900.0,4.0,2.5,2990,8913,2.0,4,1991,Renton,157.16
2014-06-27,397000.0,5.0,1.0,1170,6757,1.0,4,1944,Seattle,339.32
2014-06-27,718500.0,3.0,1.5,1200,6240,1.0,3,1952,Seattle,598.75
2014-06-27,195000.0,2.0,1.0,1020,8100,1.0,3,1940,Seattle,191.18
2014-06-27,285000.0,2.0,1.0,910,8155,1.0,4,1948,Shoreline,313.19
2014-06-27,295000.0,1.0,1.0,700,2500,1.0,4,1907,Seattle,421.43
2014-06-27,602000.0,4.0,1.75,2420,37800,1.0,4,1981,Redmond,248.76
2014-06-27,235000.0,3.0,1.75,1950,8712,1.0,3,1960,Renton,120.51
2014-06-27,465000.0,4.0,2.5,3060,6000,2.0,3,2012,Maple Valley,151.96
2014-06-27,234000.0,4.0,1.0,1390,18000,1.0,3,1955,Kent,168.35
2014-06-27,504200.0,2.0,1.5,1200,1687,3.0,3,2008,Seattle,420.17
2014-06-27,710000.0,3.0,2.5,2440,4153,2.0,3,2003,Redmond,290.98
2014-06-27,589500.0,3.0,3.25,2310,3075,2.0,3,2005,Seattle,255.19
2014-06-27,415000.0,3.0,2.75,2600,64626,1.5,3,2009,Skykomish,159.62
2014-06-27,735000.0,3.0,2.25,1490,1212,2.0,3,2011,Seattle,493.29
2014-06-27,427000.0,3.0,2.5,2432,9391,2.0,3,2005,Federal Way,175.58
2014-06-27,982000.0,4.0,2.75,3610,8580,2.0,3,2014,Kirkland,272.02
2014-06-27,459000.0,4.0,3.0,2530,10000,2.0,3,2013,Burien,181.42
2014-06-27,483453.0,4.0,2.75,2790,5527,2.0,3,2014,North Bend,173.28
2014-06-27,246950.0,3.0,3.0,1670,4440,1.0,3,2014,Enumclaw,147.87
2014-06-27,235000.0,1.0,1.5,1170,1456,2.0,3,2007,Seattle,200.85
2014-06-27,288790.0,4.0,2.0,1350,942,3.0,3,2008,Issaquah,213.92
2014-06-27,229800.0,2.0,1.75,1110,1773,2.0,3,2014,Seattle,207.03
2014-06-27,516500.0,1.0,1.25,1100,638,3.0,3,2014,Seattle,469.55
2014-06-28,1600000.0,3.0,4.25,2820,7200,2.0,4,1930,Seattle,567.38
2014-06-28,234000.0,3.0,1.0,1040,8128,1.0,3,1983,Duvall,225.0
2014-06-28,230000.0,2.0,1.75,1910,3376,2.0,3,1980,Maple Valley,120.42
2014-06-28,300000.0,4.0,1.0,1370,8499,1.0,3,1949,Shoreline,218.98
2014-06-28,470000.0,3.0,1.5,1500,5000,1.5,4,1927,Seattle,313.33
2014-06-28,339900.0,3.0,1.0,1200,9087,1.0,5,1969,Newcastle,283.25
2014-06-28,650000.0,2.0,1.0,1050,2542,1.0,3,1904,Seattle,619.05
2014-06-28,585000.0,5.0,2.5,2670,16777,1.5,4,1920,Seattle,219.1
2014-06-28,699900.0,4.0,2.5,2190,11500,1.0,4,1972,Bellevue,319.59
2014-06-28,598000.0,4.0,2.5,3130,40918,2.0,3,1994,North Bend,191.05
2014-06-28,475000.0,3.0,2.5,1700,9100,1.0,3,1998,Seattle,279.41
2014-06-28,314500.0,3.0,1.75,1700,17355,1.0,3,1978,Maple Valley,185.0
2014-06-29,397000.0,3.0,3.5,1360,1275,2.0,3,2007,Seattle,291.91
2014-06-29,345000.0,3.0,2.0,1610,15005,1.0,4,1986,Carnation,214.29
2014-06-29,325000.0,5.0,2.75,2130,6222,1.0,3,1991,Seattle,152.58
2014-06-29,265000.0,3.0,1.0,1800,7650,1.0,5,1957,Renton,147.22
2014-06-29,402000.0,4.0,2.75,2950,15540,1.0,4,1974,Kent,136.27
2014-06-29,835000.0,3.0,2.25,2120,54014,2.0,4,1964,Bellevue,393.87
2014-06-30,780000.0,4.0,2.5,3500,7048,2.0,3,2005,Redmond,222.86
2014-06-30,250000.0,3.0,2.0,1440,9220,1.0,3,1965,Des Moines,173.61
2014-06-30,1200000.0,4.0,2.0,2120,3360,2.0,3,1905,Seattle,566.04
2014-06-30,935000.0,2.0,2.5,1780,2067,2.0,5,1974,Bellevue,525.28
2014-06-30,300000.0,2.0,1.0,960,8153,1.0,3,1947,Shoreline,312.5
2014-06-30,419000.0,2.0,1.75,1510,4980,1.0,3,2006,Redmond,277.48
2014-06-30,410000.0,1.0,1.5,1010,5750,1.0,3,1911,Seattle,405.94
2014-06-30,1165000.0,3.0,3.0,3790,5001,2.0,3,1989,Seattle,307.39
2014-06-30,461000.0,3.0,1.75,3600,8666,2.0,4,1948,Kirkland,128.06
2014-06-30,385000.0,3.0,1.75,1300,7030,1.0,3,1968,Kirkland,296.15
2014-06-30,669500.0,4.0,2.25,2500,4046,1.5,4,1940,Seattle,267.8
2014-06-30,491950.0,3.0,2.25,2090,10733,1.0,3,1958,Seattle,235.38
2014-06-30,1230000.0,3.0,1.75,2200,14630,1.5,3,1948,Bellevue,559.09
2014-06-30,560000.0,3.0,2.25,2070,15002,1.5,3,1955,Lake Forest Park,270.53
2014-06-30,370000.0,3.0,1.0,1320,7341,1.0,3,1982,Shoreline,280.3
2014-06-30,263400.0,4.0,2.0,1360,60548,1.0,3,1960,Auburn,193.68
2014-06-30,100000.0,2.0,1.0,930,7623,1.0,2,1942,Burien,107.53
2014-06-30,289950.0,3.0,2.5,1760,8584,1.5,5,1937,Burien,164.74
2014-06-30,263000.0,3.0,1.75,1410,8100,2.0,3,1985,Maple Valley,186.52
2014-06-30,397500.0,4.0,2.5,2570,7859,2.0,3,1992,Maple Valley,154.67
2014-06-30,245000.0,3.0,2.75,1300,14197,1.0,3,1996,Kent,188.46
2014-06-30,535000.0,3.0,1.0,1580,6300,1.0,3,1925,Seattle,338.61
2014-06-30,449000.0,4.0,2.5,2960,6031,2.0,3,2005,Maple Valley,151.69
2014-06-30,490000.0,4.0,3.0,2330,3497,2.0,3,2003,Seattle,210.3
2014-06-30,445800.0,4.0,2.25,2070,39446,1.0,3,1977,Lake Forest Park,215.36
2014-06-30,345000.0,2.0,1.0,970,5750,1.0,4,1932,Seattle,355.67
2014-06-30,327500.0,3.0,2.25,2310,7200,2.0,3,1990,Kent,141.77
2014-06-30,436500.0,4.0,2.5,2290,11173,2.0,4,1988,Renton,190.61
2014-06-30,550000.0,3.0,2.25,1720,9600,1.0,4,1967,Redmond,319.77
2014-06-30,441000.0,2.0,1.5,1190,3400,1.0,3,1919,Seattle,370.59
2014-06-30,406500.0,2.0,1.0,870,5750,1.0,4,1947,Seattle,467.24
2014-06-30,243000.0,2.0,1.5,1068,1758,2.0,3,1990,Kenmore,227.53
2014-06-30,359500.0,4.0,2.75,2140,10316,2.0,3,1993,Auburn,167.99
2014-06-30,760000.0,4.0,2.5,3300,165528,2.0,3,1984,Woodinville,230.3
2014-06-30,1925000.0,5.0,4.25,4830,8050,2.5,4,1914,Seattle,398.55
2014-06-30,408000.0,5.0,3.25,2820,6589,1.5,3,1906,Seattle,144.68
2014-06-30,480000.0,4.0,3.0,2440,9664,2.0,3,1981,Kenmore,196.72
2014-06-30,875000.0,4.0,1.5,1800,3245,1.5,4,1929,Seattle,486.11
2014-06-30,308000.0,3.0,1.0,1010,8800,1.0,4,1954,Seattle,304.95
2014-06-30,880000.0,4.0,2.75,3220,4392,1.5,4,1931,Seattle,273.29
2014-06-30,1730000.0,5.0,3.5,5000,26540,2.0,3,2008,Mercer Island,346.0
2014-06-30,170000.0,2.0,1.0,1200,24792,2.0,2,1976,Redmond,141.67
2014-06-30,491500.0,3.0,2.25,1470,4322,2.0,3,1985,Issaquah,334.35
2014-06-30,515000.0,3.0,2.5,2600,4506,2.0,3,2003,Kenmore,198.08
2014-06-30,550000.0,4.0,1.5,2750,128502,1.0,2,1958,Renton,200.0
2014-06-30,255000.0,2.0,1.0,1320,9967,1.0,3,1919,Seattle,193.18
2014-06-30,635000.0,3.0,2.5,3350,4007,2.0,3,2005,Kirkland,189.55
2014-06-30,850000.0,3.0,2.5,2650,2387,2.0,3,1920,Seattle,320.75
2014-06-30,265000.0,2.0,2.0,1860,10856,1.0,3,1952,Seattle,142.47
2014-06-30,349810.0,3.0,1.0,960,8855,1.0,4,1958,Shoreline,364.39
2014-06-30,972000.0,4.0,1.75,2010,6300,1.0,5,1937,Seattle,483.58
2014-06-30,235000.0,2.0,1.0,900,28800,1.0,1,1928,Snoqualmie,261.11
2014-06-30,330000.0,4.0,2.5,2340,11784,2.0,3,1997,Kent,141.03
2014-06-30,500000.0,4.0,3.0,3720,15048,3.0,3,1979,Renton,134.41
2014-06-30,570000.0,3.0,2.0,1890,29185,1.0,3,1949,Bellevue,301.59
2014-06-30,1309500.0,4.0,2.5,2680,12215,1.0,3,1956,Normandy Park,488.62
2014-06-30,544000.0,3.0,2.5,1460,1613,2.0,3,2007,Seattle,372.6
2014-06-30,439000.0,3.0,2.5,3180,7904,1.0,3,2006,Renton,138.05
2014-06-30,530000.0,4.0,2.25,1980,15086,2.0,3,1981,Sammamish,267.68
2014-06-30,427500.0,2.0,2.0,1090,934,3.0,3,2008,Seattle,392.2
2014-06-30,337000.0,4.0,2.5,2230,5970,2.0,4,2002,Covington,151.12
2014-06-30,1095000.0,4.0,2.75,3330,9143,2.0,4,1995,Kirkland,328.83
2014-06-30,435000.0,4.0,2.0,1880,3840,1.0,3,1904,Seattle,231.38
2014-06-30,765000.0,5.0,3.0,2870,5700,1.0,3,1964,Seattle,266.55
2014-06-30,492650.0,4.0,1.75,2120,9786,1.0,3,1967,Shoreline,232.38
2014-06-30,383962.0,4.0,2.5,2700,6998,2.0,3,2001,Tukwila,142.21
2014-06-30,950000.0,4.0,2.5,3670,7680,2.5,3,2007,Issaquah,258.86
2014-06-30,457000.0,3.0,2.5,1220,1330,2.0,3,2008,Seattle,374.59
2014-06-30,1510000.0,5.0,3.25,4390,11250,2.0,3,2007,Mercer Island,343.96
2014-06-30,882566.0,4.0,2.5,3560,5265,3.0,3,2014,Redmond,247.91
2014-06-30,963000.0,4.0,3.25,3530,8589,2.0,3,2007,Kirkland,272.8
2014-06-30,345000.0,4.0,2.5,2280,5000,2.0,3,2006,Maple Valley,151.32
2014-06-30,2065000.0,4.0,3.75,4350,7965,2.0,3,2013,Bellevue,474.71
2014-07-01,800000.0,3.0,3.5,3830,221284,2.0,3,1993,Woodinville,208.88
2014-07-01,314500.0,3.0,2.0,2050,13303,1.0,3,1993,Federal Way,153.41
2014-07-01,530000.0,3.0,2.5,3660,39478,2.0,4,1989,Enumclaw,144.81
2014-07-01,650000.0,4.0,2.5,3350,46748,2.0,3,2004,Black Diamond,194.03
2014-07-01,349500.0,3.0,2.0,1270,3600,1.0,3,1963,Seattle,275.2
2014-07-01,1198000.0,4.0,3.5,3400,3850,2.5,3,2008,Seattle,352.35
2014-07-01,165050.0,3.0,1.0,1200,8514,1.0,3,1959,Enumclaw,137.54
2014-07-01,580000.0,3.0,2.5,2200,11000,2.0,3,1978,Bellevue,263.64
2014-07-01,330000.0,3.0,2.5,1680,11312,1.0,3,1959,Seattle,196.43
2014-07-01,875000.0,5.0,3.5,3840,8279,2.0,3,2001,Sammamish,227.86
2014-07-01,500000.0,2.0,1.0,950,4500,1.0,3,1926,Seattle,526.32
2014-07-01,445000.0,4.0,2.5,2280,42077,2.0,3,1994,Kent,195.18
2014-07-01,274900.0,4.0,2.5,1970,6600,2.0,3,1987,Kent,139.54
2014-07-01,219950.0,3.0,1.5,1620,9310,1.0,4,1967,Covington,135.77
2014-07-01,691500.0,4.0,2.5,2600,7200,2.0,3,1962,Seattle,265.96
2014-07-01,459500.0,2.0,1.0,1250,3825,1.0,3,1929,Seattle,367.6
2014-07-01,955500.0,4.0,1.75,2130,5080,1.5,3,1914,Seattle,448.59
2014-07-01,328950.0,4.0,1.75,2550,8976,1.0,5,1978,Kent,129.0
2014-07-01,307000.0,3.0,1.0,1150,6000,1.5,3,1927,North Bend,266.96
2014-07-01,382500.0,3.0,1.75,1040,9000,1.0,4,1967,Issaquah,367.79
2014-07-01,1150000.0,4.0,2.5,3340,10422,2.0,3,1996,Kirkland,344.31
2014-07-01,1297000.0,6.0,2.75,2630,9420,2.0,5,1900,Seattle,493.16
2014-07-01,478000.0,3.0,2.25,1640,3896,2.0,3,1994,Issaquah,291.46
2014-07-01,260000.0,2.0,1.0,770,7906,1.0,4,1948,Shoreline,337.66
2014-07-01,850000.0,4.0,3.25,4350,112750,1.0,3,2006,Issaquah,195.4
2014-07-01,616000.0,4.0,1.75,1700,5846,1.0,3,1957,Seattle,362.35
2014-07-01,540000.0,3.0,1.75,2050,9580,1.0,3,1984,Sammamish,263.41
2014-07-01,300000.0,3.0,2.25,1660,5128,2.0,3,2001,Duvall,180.72
2014-07-01,507500.0,3.0,1.75,1990,9594,1.0,3,1977,Redmond,255.03
2014-07-01,3800000.0,5.0,5.5,7050,42840,1.0,4,1978,Clyde Hill,539.01
2014-07-01,241000.0,3.0,2.0,1770,7000,1.0,3,1986,Auburn,136.16
2014-07-01,485000.0,3.0,2.25,2440,47916,2.0,3,1991,Redmond,198.77
2014-07-01,695000.0,3.0,2.5,2620,51354,2.0,3,1998,Woodinville,265.27
2014-07-01,548000.0,4.0,2.5,2440,11005,2.0,3,1994,Newcastle,224.59
2014-07-01,345000.0,2.0,1.0,1080,7775,1.0,3,1955,Seattle,319.44
2014-07-01,280000.0,3.0,1.0,1090,10710,1.0,4,1962,Renton,256.88
2014-07-01,450000.0,3.0,1.75,1400,13775,1.0,3,1963,Kenmore,321.43
2014-07-01,515000.0,3.0,2.5,2010,7200,2.0,3,1994,Kenmore,256.22
2014-07-01,1014250.0,3.0,1.0,1640,12855,1.5,5,1920,Bellevue,618.45
2014-07-01,739900.0,5.0,2.5,3290,5029,2.0,3,2004,Sammamish,224.89
2014-07-01,600000.0,2.0,2.5,2510,14878,2.0,3,1990,Bothell,239.04
2014-07-01,370000.0,2.0,1.0,860,6050,1.0,3,1952,Seattle,430.23
2014-07-01,729032.0,4.0,2.5,2840,12866,1.0,4,1977,Bellevue,256.7
2014-07-01,510000.0,3.0,1.75,1750,7020,2.0,3,1934,Black Diamond,291.43
2014-07-01,425000.0,3.0,1.5,1300,19163,1.0,3,1964,Redmond,326.92
2014-07-01,1080000.0,3.0,2.75,3890,7216,2.0,3,1967,Seattle,277.63
2014-07-01,337000.0,3.0,2.25,1460,941,3.0,3,2006,Seattle,230.82
2014-07-01,563000.0,4.0,1.0,1410,3376,1.5,5,1911,Seattle,399.29
2014-07-01,1695000.0,4.0,2.75,3770,10900,2.0,5,1924,Seattle,449.6
2014-07-01,245000.0,3.0,2.0,1190,4072,1.5,5,1907,Seattle,205.88
2014-07-01,590000.0,3.0,2.0,1410,6413,1.0,4,1947,Seattle,418.44
2014-07-01,695000.0,3.0,2.0,2500,4080,1.5,5,1922,Seattle,278.0
2014-07-01,402500.0,2.0,1.0,800,2280,1.0,5,1946,Seattle,503.12
2014-07-01,435000.0,3.0,2.5,2530,13446,2.0,3,1993,Duvall,171.94
2014-07-01,660000.0,3.0,2.0,2570,28500,1.0,3,1983,Redmond,256.81
2014-07-01,300000.0,3.0,2.75,2090,9620,1.0,3,1987,Federal Way,143.54
2014-07-01,600000.0,5.0,2.25,2980,7781,1.0,3,1960,Seattle,201.34
2014-07-01,205000.0,3.0,1.75,1170,8239,1.0,3,1981,Covington,175.21
2014-07-01,357500.0,3.0,3.5,2080,5100,2.0,3,2004,Maple Valley,171.88
2014-07-01,1110000.0,5.0,3.25,3350,4000,2.0,4,1997,Seattle,331.34
2014-07-01,332888.0,2.0,2.5,1050,1029,2.0,3,2007,Seattle,317.04
2014-07-01,174000.0,2.0,1.0,900,13531,1.0,3,1979,Pacific,193.33
2014-07-01,515000.0,2.0,1.0,1050,5000,1.0,5,1907,Seattle,490.48
2014-07-01,392000.0,5.0,2.25,3740,32481,1.5,3,1958,Des Moines,104.81
2014-07-01,485000.0,4.0,1.75,1430,4096,2.0,3,1900,Seattle,339.16
2014-07-01,217500.0,3.0,1.75,1400,9546,1.0,4,1984,Federal Way,155.36
2014-07-01,502000.0,3.0,2.25,1600,45613,2.0,4,1983,Woodinville,313.75
2014-07-01,820000.0,3.0,2.25,2880,9750,2.0,3,1989,Bellevue,284.72
2014-07-01,1640000.0,3.0,3.25,3140,5445,2.0,4,1913,Seattle,522.29
2014-07-01,102500.0,2.0,1.0,820,4320,1.0,3,1937,Seattle,125.0
2014-07-01,925000.0,5.0,5.5,5190,12637,2.0,3,2001,Snoqualmie,178.23
2014-07-01,540000.0,4.0,2.5,2180,10140,1.0,4,1968,Redmond,247.71
2014-07-01,600000.0,2.0,1.0,910,2002,1.5,3,1900,Seattle,659.34
2014-07-01,406000.0,4.0,1.0,1580,8475,1.5,4,1928,Seattle,256.96
2014-07-01,620000.0,4.0,3.0,2130,6325,1.0,5,1948,Seattle,291.08
2014-07-01,1060000.0,4.0,2.5,4570,16015,2.0,3,1990,Sammamish,231.95
2014-07-01,401000.0,3.0,2.0,1240,11172,1.0,3,1984,Sammamish,323.39
2014-07-01,725000.0,3.0,1.75,1860,6000,2.0,4,1959,Seattle,389.78
2014-07-01,276000.0,1.0,0.75,370,1801,1.0,5,1923,Seattle,745.95
2014-07-01,500000.0,5.0,3.25,3130,12087,2.0,3,1975,Issaquah,159.74
2014-07-01,375000.0,3.0,1.75,2530,35150,1.0,4,1977,Kent,148.22
2014-07-01,2300000.0,4.0,4.75,3970,9778,2.0,4,1928,Seattle,579.35
2014-07-01,260000.0,3.0,2.25,1920,9680,1.0,4,1961,Kent,135.42
2014-07-01,1565000.0,4.0,2.75,2970,12750,1.5,4,1918,Bellevue,526.94
2014-07-01,431000.0,4.0,2.5,2300,6087,2.0,3,2001,Renton,187.39
2014-07-01,321000.0,4.0,2.5,1830,9601,2.0,3,2003,Maple Valley,175.41
2014-07-01,433000.0,4.0,1.5,1550,5053,1.0,4,1963,Seattle,279.35
2014-07-01,920000.0,4.0,3.5,4080,10666,2.0,3,2005,Redmond,225.49
2014-07-01,482000.0,3.0,2.25,1710,21485,2.0,3,1989,Sammamish,281.87
2014-07-01,712000.0,3.0,2.5,2375,4094,2.0,3,2002,Redmond,299.79
2014-07-01,505000.0,4.0,2.75,2200,9778,1.0,4,1962,Bellevue,229.55
2014-07-01,2367000.0,3.0,2.25,3530,17450,1.0,3,1930,Mercer Island,670.54
2014-07-01,452000.0,3.0,1.75,1110,9012,1.0,4,1966,Redmond,407.21
2014-07-01,581000.0,4.0,1.0,1630,2566,1.5,3,1921,Seattle,356.44
2014-07-01,952500.0,4.0,1.5,2550,5055,2.0,4,1910,Seattle,373.53
2014-07-01,808000.0,4.0,2.25,2500,8866,2.0,4,1987,Bellevue,323.2
2014-07-01,476000.0,4.0,3.0,2890,6885,1.0,3,1945,Seattle,164.71
2014-07-01,535000.0,4.0,1.75,1420,5000,1.5,4,1945,Seattle,376.76
2014-07-01,1356925.0,4.0,3.5,4270,5800,2.0,5,1937,Seattle,317.78
2014-07-01,629800.0,3.0,2.5,2390,1984,2.0,3,2008,Issaquah,263.51
2014-07-01,417838.0,4.0,2.5,2530,5048,2.0,3,2014,Maple Valley,165.15
2014-07-01,399895.0,4.0,2.5,2701,4500,2.0,3,2014,Auburn,148.05
2014-07-01,825000.0,4.0,2.75,3990,6637,2.0,3,2003,Redmond,206.77
2014-07-01,300000.0,4.0,2.5,2303,3826,2.0,3,2006,Auburn,130.26
2014-07-01,640000.0,2.0,2.25,1540,965,3.0,3,2007,Seattle,415.58
2014-07-01,460000.0,3.0,2.5,1450,1053,2.0,3,2008,Seattle,317.24
2014-07-01,525000.0,2.0,2.5,1160,1458,2.0,3,2012,Seattle,452.59
2014-07-01,499990.0,4.0,2.75,2910,6334,2.0,3,2013,North Bend,171.82
2014-07-01,1020000.0,4.0,3.5,3770,8501,2.0,3,2008,Kirkland,270.56
2014-07-02,675000.0,5.0,2.25,2900,10300,1.0,3,1985,Bellevue,232.76
2014-07-02,512031.0,3.0,1.75,1540,3000,1.0,3,1920,Seattle,332.49
2014-07-02,310000.0,2.0,1.0,700,3000,1.0,4,1918,Seattle,442.86
2014-07-02,1075000.0,3.0,2.5,3280,10302,1.0,3,1970,Seattle,327.74
2014-07-02,255000.0,4.0,2.0,2430,8960,1.0,3,1960,Seattle,104.94
2014-07-02,435000.0,3.0,2.5,1900,7984,2.0,3,1993,Bothell,228.95
2014-07-02,453000.0,3.0,2.0,1660,15050,1.0,3,1983,Kirkland,272.89
2014-07-02,260000.0,4.0,2.0,1620,7992,2.0,4,1975,Kent,160.49
2014-07-02,659000.0,4.0,2.0,2090,10800,1.0,4,1951,Mercer Island,315.31
2014-07-02,223000.0,3.0,2.0,1110,7231,1.0,4,1991,Kent,200.9
2014-07-02,851000.0,5.0,3.25,3760,9792,2.0,3,1984,Bellevue,226.33
2014-07-02,605000.0,3.0,2.25,2080,12134,1.0,4,1973,Redmond,290.87
2014-07-02,895000.0,4.0,2.25,1950,5950,1.0,3,1947,Seattle,458.97
2014-07-02,519000.0,5.0,2.25,2570,13054,1.0,3,1950,Normandy Park,201.95
2014-07-02,535000.0,3.0,1.75,2330,12141,1.0,3,1983,Woodinville,229.61
2014-07-02,489000.0,3.0,3.0,3700,10375,2.0,3,1982,SeaTac,132.16
2014-07-02,250000.0,3.0,2.25,1920,7738,1.0,3,1965,Burien,130.21
2014-07-02,580000.0,3.0,2.25,1900,3960,1.5,3,1905,Seattle,305.26
2014-07-02,1038000.0,4.0,1.75,1440,13296,1.0,4,1967,Bellevue,720.83
2014-07-02,605000.0,4.0,2.25,2940,48788,1.0,5,1961,Kenmore,205.78
2014-07-02,599950.0,4.0,3.5,2500,3080,2.0,3,2008,Redmond,239.98
2014-07-02,700000.0,3.0,2.5,2490,23891,2.0,3,1993,Redmond,281.12
2014-07-02,480000.0,3.0,2.0,1470,10052,1.0,4,1956,Seattle,326.53
2014-07-02,329950.0,4.0,2.5,2120,4558,2.0,3,2002,Maple Valley,155.64
2014-07-02,250000.0,3.0,1.75,1200,24805,1.0,3,1984,Kent,208.33
2014-07-02,345000.0,5.0,2.5,2450,6994,2.0,3,2002,Kent,140.82
2014-07-02,175000.0,4.0,2.5,1780,6000,2.0,3,1991,Des Moines,98.31
2014-07-02,185000.0,5.0,1.0,1590,6700,1.5,3,1942,Seattle,116.35
2014-07-02,411000.0,4.0,2.0,2370,76665,2.0,4,1978,Auburn,173.42
2014-07-02,690000.0,3.0,1.5,1760,4000,2.0,3,1922,Seattle,392.05
2014-07-02,265000.0,4.0,3.0,1940,8170,1.0,4,1948,Shoreline,136.6
2014-07-02,720000.0,4.0,3.0,3550,12327,1.5,4,1990,Bothell,202.82
2014-07-02,256000.0,4.0,2.5,2050,5787,2.0,3,2002,Des Moines,124.88
2014-07-02,255000.0,4.0,2.25,1680,3179,2.0,3,2002,Auburn,151.79
2014-07-02,540000.0,3.0,2.25,1320,1800,2.0,3,1994,Seattle,409.09
2014-07-02,481015.0,3.0,2.25,1550,5511,2.0,3,1987,Kirkland,310.33
2014-07-02,575000.0,3.0,1.75,2680,8625,1.0,5,1974,Issaquah,214.55
2014-07-02,339950.0,3.0,2.5,2390,34041,1.0,3,1984,Kent,142.24
2014-07-02,475000.0,4.0,2.5,2040,7260,2.0,4,1963,Shoreline,232.84
2014-07-02,732000.0,3.0,3.75,2670,6517,2.5,4,1977,Seattle,274.16
2014-07-02,860000.0,4.0,1.75,1880,3720,1.5,4,1924,Seattle,457.45
2014-07-02,389000.0,4.0,1.75,2400,7700,1.5,4,1927,Seattle,162.08
2014-07-02,645000.0,3.0,1.75,2270,11472,1.0,4,1956,Seattle,284.14
2014-07-02,475000.0,4.0,2.5,1850,5444,2.0,5,1981,Kirkland,256.76
2014-07-02,550000.0,4.0,2.75,2160,5005,1.0,3,1987,Seattle,254.63
2014-07-02,305000.0,2.0,1.0,2160,12960,1.0,3,1968,Tukwila,141.2
2014-07-02,782000.0,2.0,1.5,1570,3600,1.5,4,1906,Seattle,498.09
2014-07-02,545000.0,3.0,2.0,1340,7200,1.5,4,1923,Seattle,406.72
2014-07-02,394500.0,4.0,2.5,3002,6042,2.0,3,2004,Kent,131.41
2014-07-02,600000.0,5.0,2.0,2190,9072,1.0,5,1965,Redmond,273.97
2014-07-02,1300000.0,4.0,1.75,2610,21600,1.0,4,1966,Clyde Hill,498.08
2014-07-02,300000.0,2.0,1.0,1010,11919,1.0,3,1947,Shoreline,297.03
2014-07-02,330000.0,4.0,2.5,2105,6093,2.0,3,2003,Kent,156.77
2014-07-02,723000.0,4.0,2.25,2430,4748,1.5,3,1928,Seattle,297.53
2014-07-02,2271150.0,4.0,3.25,4040,18916,1.0,4,1954,Medina,562.17
2014-07-02,480000.0,5.0,2.5,2160,7737,2.0,3,1998,Snoqualmie,222.22
2014-07-02,496000.0,2.0,1.0,900,9260,1.0,3,1946,Seattle,551.11
2014-07-02,625000.0,3.0,3.0,1820,1641,3.0,3,2006,Seattle,343.41
2014-07-02,475000.0,4.0,2.0,2100,13468,1.0,5,1962,Seattle,226.19
2014-07-02,275250.0,3.0,2.25,1520,7199,2.0,4,1992,Maple Valley,181.09
2014-07-02,253000.0,2.0,1.0,1310,7128,1.0,4,1980,Kent,193.13
2014-07-02,630000.0,4.0,2.5,2190,9880,1.0,4,1979,Kirkland,287.67
2014-07-02,660500.0,5.0,2.5,2950,5500,1.5,5,1918,Seattle,223.9
